,"EDAP","8290","POLITICS OF EDUC",,"42677","WILLIAMS",,20,16,,,
,"ECHD","8290","SOCIAL JUSTICE",,"02918","JOHNSON",,15,6,,,
,"EDIT","8350E","INST PRODUCT EVAL",,"40041","CHOI",,30,14,,,
,"HPAM","8400","PH POLICY ANALYSIS",,"15757","CORSO",,25,3,,,
,"EDAP","8611","RES EDAP I BLDG",,"82679","GIBNEY-SHERM",,10,6,,,
,"EDAP","8612","RES EDAP II BLDG",,"62681","GIBNEY-SHERM",,10,4,,,
,"EDAP","8613","RES EDAP III BLDG",,"02683","GIBNEY-SHERM",,10,8,,,
,"ECHD","8680","EDU CNSLG SUPRVSN",,"51120","PAISLEY",,15,8,,,
,"EDAP","8711","RES EDAP I DIST",,"32685","GIBNEY-SHERM",,10,1,,,
,"EDAP","8712","RES EDAP II DIST",,"72687","GIBNEY-SHERM",,10,4,,,
,"EDAP","8713","RES EDAP III DIST",,"02689","GIBNEY-SHERM",,10,1,,,
,"MIST","8990","DIRECTED STUDY",,"05899","PIERCY",,10,2,,,
,"MIST","8990","DIRECTED STUDY",,"35470","WATSON",,10,1,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"02014","PHELPS",,15,1,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"02926","HASKINS",,15,0,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"32010","DAIGLE",,15,2,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"46563","PAISLEY",,5,1,,,
,"ECHD","9000","DOCTORAL RESEARCH",,"52008","COOPER",,15,1,,,
,"EDAP","9015","CURR & ED POLICY",,"40200","WRAGA",,20,13,,,
,"ECHD","9300","DOCT DISSERTATION",,"12006","PAISLEY",,20,7,,,
,"ECHD","9300","DOCT DISSERTATION",,"22015","SINGH",,15,4,,,
,"ECHD","9300","DOCT DISSERTATION",,"42002","COOPER",,20,3,,,
,"ECHD","9300","DOCT DISSERTATION",,"62003","DEAN",,20,3,,,
,"ECHD","9300","DOCT DISSERTATION",,"71891","PHELPS",,10,2,,,
,"ECHD","9300","DOCT DISSERTATION",,"82004","DAIGLE",,20,2,,,
,"ECHD","9760","PRAC & PROF ETHIC",,"02000","HASKINS",,15,11,,,
,"ECHD","9860","COUNS PSY INTRNSHP",,"15760","GRIFFITH",,15,7,,,
,"ECHD","9970","EDUC RSRCH IN C&HDS",,"61997","COOPER",,15,14,,,
