"201405","22984","ACCT","2101            ","PRIN OF ACC I      ","BHANDARKAR  ","Available","3.00","First","MTWRF  ","0915A","1130A","0","100","0","0","0","100","null","AR  ","AR   ","02","UNIV"
"201405","02957","ADPR","3520            ","GRAPHIC COMM       ","JONES       ","Available","3.00","Full","MTWRF  ","0930A","1215P","0","0","0","20","0","20","18","0062","0311 ","03","UNIV"
"201405","12958","ADPR","3520            ","GRAPHIC COMM       ","ACOSTA ALZUR","Available","3.00","Full","MTWRF  ","1230P","0315P","0","0","0","20","0","20","18","0062","0311 ","03","UNIV"
"201405","32959","ADPR","3520            ","GRAPHIC COMM       ","JONES       ","Available","3.00","First","MTWRF  ","1030A","1245P","0","0","0","20","0","20","18","0062","0311 ","03","UNIV"
"201405","02960","ADPR","5010            ","ADVT INTERNSHIP    ","REICHERT    ","Available","0.00","Thru","VR     ","     ","     ","0","0","0","30","0","30","null","VR  ","VR   ","03","UNIV"
"201405","12961","ADPR","5011            ","PR INTERNSHIP      ","REBER       ","Available","0.00","Thru","VR     ","     ","     ","0","0","0","30","0","30","null","VR  ","VR   ","03","UNIV"
"201405","52848","ADPR","5740            ","ADVT/COMM CAMPAIGNS","GRIFFITH    ","Available","3.00","Thru","  W    ","0100P","0200P","0","0","0","40","0","40","null","AR  ","AR   ","03","UNIV"
"201405","52848","ADPR","5740            ","ADVT/COMM CAMPAIGNS","GRIFFITH    ","Available","3.00","Thru","MT     ","0100P","0315P","0","0","0","40","0","40","null","AR  ","AR   ","03","UNIV"
"201405","72849","ADPR","5740            ","ADVT/COMM CAMPAIGNS","GRIFFITH    ","Available","3.00","Thru","    F  ","0215P","0315P","0","0","0","40","0","40","null","AR  ","AR   ","03","UNIV"
"201405","72849","ADPR","5740            ","ADVT/COMM CAMPAIGNS","GRIFFITH    ","Available","3.00","Thru","  WR   ","0215P","0430P","0","0","0","40","0","40","null","AR  ","AR   ","03","UNIV"
"201405","32962","ADPR","5910            ","PR ADMINISTRATION  ","REBER       ","Available","3.00","Full","MTWRF  ","0930A","1215P","0","0","0","40","0","40","null","AR  ","AR   ","03","UNIV"
"201405","72964","ADPR","5950            ","PR CAMPAIGNS       ","null","Available","3.00","Thru","  W    ","1030A","1130A","0","0","0","35","0","35","null","AR  ","AR   ","03","UNIV"
"201405","72964","ADPR","5950            ","PR CAMPAIGNS       ","null","Available","3.00","Thru","MT     ","0915A","1130A","0","0","0","35","0","35","null","AR  ","AR   ","03","UNIV"
"201405","32847","ADPR","5990            ","SEM IN AD/PR       ","STRAUSBAUGH-","Cancelled","2.00","Full","MTWRF  ","1230P","0315P","0","0","0","40","0","40","null","AR  ","AR   ","03","UNIV"
"201405","62955","ADPR","5990            ","SEM IN AD/PR       ","STRAUSBAUGH-","Available","2.00","Full","MTWRF  ","1230P","0315P","0","0","0","40","0","40","null","AR  ","AR   ","03","UNIV"
"201405","92965","ADPR","7950            ","PR CAMPAIGNS       ","null","Available","3.00","Thru","  W    ","1030A","1130A","0","0","0","5","0","5","null","AR  ","AR   ","03","UNIV"
"201405","92965","ADPR","7950            ","PR CAMPAIGNS       ","null","Available","3.00","Thru","MT     ","0915A","1130A","0","0","0","5","0","5","null","AR  ","AR   ","03","UNIV"
"201405","02983","AFAM","2000            ","INTRO AFRI AMER ST ","RHYM        ","Available","3.00","First","DAILY  ","1030A","1130A","0","25","0","0","0","25","null","AR  ","AR   ","01","UNIV"
"201405","73421","ANTH","1102            ","INTRO ANTHROPOLOGY ","null","Available","3.00","Cancelled","DAILY  ","0100P","0315P","0","35","0","0","0","35","62","0050","0264 ","01","UNIV"
"201405","23424","ANTH","3270            ","NEW WORLD ARCH     ","GONZALEZ    ","Available","3.00","Cancelled","DAILY  ","0915A","1130A","0","30","0","0","0","30","62","0050","0264 ","01","UNIV"
"201405","13432","ANTH","3410            ","CONTEMP NATIVE AMER","GARRISON    ","Available","3.00","Cancelled","DAILY  ","0100P","0315P","0","22","0","0","0","22","62","0050","0264 ","01","UNIV"
"201405","51277","ARAB","4100            ","READ AND RSCH ARB  ","null","Available","3.00","Thru","AR     ","     ","     ","0","0","0","10","0","10","null","VR  ","VR   ","01","UNIV"
"201405","31276","ARAB","4960H           ","DIRECTED READ/PRJCT","null","Available","3.00","Thru","AR     ","     ","     ","0","0","0","10","0","10","null","VR  ","VR   ","01","UNIV"
"201405","71281","ARAB","6100            ","READ AND RSCH ARB  ","null","Available","3.00","Thru","AR     ","     ","     ","0","0","0","0","0","0","null","VR  ","VR   ","01","UNIV"
"201405","33013","ASTR","1420E           ","LIFE IN UNIVERSE   ","SONG        ","Available","3.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","VR  ","VR   ","01","UNIV"
"201405","23259","BCMB","3100            ","INTRODUCT BIOCHEM  ","PRZYBYLA    ","Available","4.00","Thru","M W    ","0215P","0315P","0","150","0","0","0","150","197","1057","C127 ","01","UNIV"
"201405","23259","BCMB","3100            ","INTRODUCT BIOCHEM  ","PRZYBYLA    ","Available","4.00","Thru","MTWRF  ","0915A","1015A","0","150","0","0","0","150","197","1057","C127 ","01","UNIV"
"201405","50890","BINF","7000            ","MASTER'S RESEARCH  ","TARLETON    ","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","70891","BINF","7000            ","MASTER'S RESEARCH  ","HANDEL      ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","00893","BINF","7300            ","MASTER'S THESIS    ","HANDEL      ","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","90892","BINF","7300            ","MASTER'S THESIS    ","TARLETON    ","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","20894","BINF","8970            ","CURR TOPICS RESCH  ","KANNAN      ","Available","0.00","Thru","VR     ","     ","     ","0","6","0","0","0","6","null","VR  ","VR   ","01","UNIV"
"201405","40895","BINF","8970            ","CURR TOPICS RESCH  ","TSAI        ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","00898","BINF","9000            ","DOCTORAL RESEARCH  ","TSAI        ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","00903","BINF","9000            ","DOCTORAL RESEARCH  ","KANNAN      ","Available","0.00","Thru","VR     ","     ","     ","0","4","0","0","0","4","null","VR  ","VR   ","01","UNIV"
"201405","00909","BINF","9000            ","DOCTORAL RESEARCH  ","KUSHNER     ","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","10899","BINF","9000            ","DOCTORAL RESEARCH  ","ORLANDO     ","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","10904","BINF","9000            ","DOCTORAL RESEARCH  ","MRAZEK      ","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","30905","BINF","9000            ","DOCTORAL RESEARCH  ","PATERSON    ","Available","0.00","Thru","VR     ","     ","     ","0","5","0","0","0","5","null","VR  ","VR   ","01","UNIV"
"201405","40900","BINF","9000            ","DOCTORAL RESEARCH  ","BENNETZEN   ","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","50906","BINF","9000            ","DOCTORAL RESEARCH  ","HANDEL      ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","60896","BINF","9000            ","DOCTORAL RESEARCH  ","ARNOLD      ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","60901","BINF","9000            ","DOCTORAL RESEARCH  ","SCHLIEKELMAN","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","70907","BINF","9000            ","DOCTORAL RESEARCH  ","ZHAO        ","Available","0.00","Thru","VR     ","     ","     ","0","3","0","0","0","3","null","VR  ","VR   ","01","UNIV"
"201405","70910","BINF","9000            ","DOCTORAL RESEARCH  ","GUTIERREZ   ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","80897","BINF","9000            ","DOCTORAL RESEARCH  ","XU          ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","80902","BINF","9000            ","DOCTORAL RESEARCH  ","ZHANG       ","Available","0.00","Thru","VR     ","     ","     ","0","4","0","0","0","4","null","VR  ","VR   ","01","UNIV"
"201405","90908","BINF","9000            ","DOCTORAL RESEARCH  ","WOODS       ","Available","0.00","Thru","VR     ","     ","     ","0","5","0","0","0","5","null","VR  ","VR   ","01","UNIV"
"201405","00912","BINF","9300            ","DOCT DISSERTATION  ","TSAI        ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","00917","BINF","9300            ","DOCT DISSERTATION  ","BENNETZEN   ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","00920","BINF","9300            ","DOCT DISSERTATION  ","ZHANG       ","Available","0.00","Thru","VR     ","     ","     ","0","3","0","0","0","3","null","VR  ","VR   ","01","UNIV"
"201405","10918","BINF","9300            ","DOCT DISSERTATION  ","SCHLIEKELMAN","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","20913","BINF","9300            ","DOCT DISSERTATION  ","XU          ","Available","0.00","Thru","VR     ","     ","     ","0","5","0","0","0","5","null","VR  ","VR   ","01","UNIV"
"201405","20927","BINF","9300            ","DOCT DISSERTATION  ","HANDEL      ","Available","0.00","Thru","VR     ","     ","     ","0","3","0","0","0","3","null","VR  ","VR   ","01","UNIV"
"201405","20930","BINF","9300            ","DOCT DISSERTATION  ","KUSHNER     ","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","30922","BINF","9300            ","DOCT DISSERTATION  ","KANNAN      ","Available","0.00","Thru","VR     ","     ","     ","0","4","0","0","0","4","null","VR  ","VR   ","01","UNIV"
"201405","40914","BINF","9300            ","DOCT DISSERTATION  ","ORLANDO     ","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","40928","BINF","9300            ","DOCT DISSERTATION  ","ZHAO        ","Available","0.00","Thru","VR     ","     ","     ","0","3","0","0","0","3","null","VR  ","VR   ","01","UNIV"
"201405","40931","BINF","9300            ","DOCT DISSERTATION  ","GUTIERREZ   ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","50923","BINF","9300            ","DOCT DISSERTATION  ","MRAZEK      ","Available","0.00","Thru","VR     ","     ","     ","0","1","0","0","0","1","null","VR  ","VR   ","01","UNIV"
"201405","60929","BINF","9300            ","DOCT DISSERTATION  ","WOODS       ","Available","0.00","Thru","VR     ","     ","     ","0","5","0","0","0","5","null","VR  ","VR   ","01","UNIV"
"201405","70924","BINF","9300            ","DOCT DISSERTATION  ","PATERSON    ","Available","0.00","Thru","VR     ","     ","     ","0","5","0","0","0","5","null","VR  ","VR   ","01","UNIV"
"201405","90911","BINF","9300            ","DOCT DISSERTATION  ","ARNOLD      ","Available","0.00","Thru","VR     ","     ","     ","0","2","0","0","0","2","null","VR  ","VR   ","01","UNIV"
"201405","91797","BIOL","1103            ","CONCEPTS IN BIOLOGY","BARSTOW     ","Available","3.00","Cancelled","MTWRF  ","0915A","1130A","0","27","0","0","0","27","82","1000","0404A","01","UNIV"
"201405","60011","BIOL","1107            ","PRINCIPLES OF BIO I","null","Available","3.00","Thru","MTWRF  ","0915A","1015A","0","97","0","0","0","97","254","1000","0404B","01","UNIV"
"201405","80012","BIOL","1108            ","PRINCIPLES BIO II  ","null","Available","3.00","Thru","MTWRF  ","0915A","1015A","0","188","0","0","0","188","325","1000","0404E","01","UNIV"
"201405","03261","BIOL","3100            ","INTRODUCT BIOCHEM  ","PRZYBYLA    ","Available","4.00","Thru","M W    ","0215P","0315P","0","25","0","0","0","25","197","1057","C127 ","01","UNIV"
"201405","03261","BIOL","3100            ","INTRODUCT BIOCHEM  ","PRZYBYLA    ","Available","4.00","Thru","MTWRF  ","0915A","1015A","0","25","0","0","0","25","197","1057","C127 ","01","UNIV"
"201405","00013","BIOL","3110L           ","BASIC LAB SKILLS   ","null","Available","4.00","Thru"," TW F  ","0100P","0430P","0","24","0","0","0","24","24","1000","0319 ","01","UNIV"
"201405","83282","BIOL","3300            ","DEVELOPMENTAL BIOL ","DOUGAN      ","Available","4.00","Thru","MTWRF  ","0100P","0200P","0","0","0","0","0","0","80","1111","S175 ","01","UNIV"
"201405","63281","BIOL","3400            ","CELL BIOLOGY       ","GAERTIG     ","Available","4.00","Thru","MTWRF  ","1145A","1245P","0","0","0","0","0","0","82","1000","0404A","01","UNIV"
"201405","63281","BIOL","3400            ","CELL BIOLOGY       ","PRZYBYLA    ","Available","4.00","Thru","MTWRF  ","1145A","1245P","0","0","0","0","0","0","82","1000","0404A","01","UNIV"
"201405","02019","BIOL","3500            ","ECOLOGY            ","null","Available","4.00","Thru","   R   ","1145A","0200P","0","0","0","0","0","0","35","1033","0117 ","01","UNIV"
"201405","02019","BIOL","3500            ","ECOLOGY            ","null","Available","4.00","Thru","MTWR   ","1030A","1130A","0","0","0","0","0","0","35","1033","0117 ","01","UNIV"
"201405","02022","BIOL","3500L           ","ECOLOGY LAB        ","null","Available","0.00","Thru"," T     ","0100P","0430P","0","0","0","0","0","0","36","1000","0306 ","01","UNIV"
"201405","32024","BIOL","3500L           ","ECOLOGY LAB        ","null","Available","0.00","Thru","  W    ","0100P","0430P","0","0","0","0","0","0","35","1033","0117 ","01","UNIV"
"201405","02084","BIOL","3660L           ","PLANT BIOL LAB     ","GALAU       ","Available","4.00","Thru","M W F  ","0100P","0430P","0","0","0","0","0","0","18","1061","1606 ","01","UNIV"
"201405","00030","BIOL","3900            ","READINGS IN BIO    ","null","Available","0.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","10031","BIOL","3900H           ","READINGS IN BIO H  ","null","Available","0.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","80043","BIOL","4940            ","BIOLOGY INTERNSHIP ","null","Available","3.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","60056","BIOL","4960            ","UNGRAD RESEARCH BIO","null","Available","4.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","90066","BIOL","4960H           ","UNDERGRAD RES BIO H","null","Available","4.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","10076","BIOL","4970            ","BIOL LAB RESEARCH  ","null","Available","4.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","50081","BIOL","4970H           ","UNGRAD RES BIO H   ","null","Available","4.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","20085","BIOL","4980            ","BIOL LAB RESEARCH  ","null","Available","4.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","60087","BIOL","4980H           ","UNDERGRAD RES BIO H","null","Available","4.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","80091","BIOL","4990            ","BIOLOGY RES THESIS ","null","Available","3.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","10093","BIOL","4990H           ","HONORS THESIS      ","null","Available","3.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","50095","BIOL","8000            ","TROPICAL BIOLOGY   ","HAMRICK     ","Available","0.00","Thru","AR     ","     ","     ","0","0","0","20","0","20","null","AR  ","AR   ","01","UNIV"
"201405","41464","BTEC","3910            ","BTEC INTERNSHIP    ","null","Available","3.00","Thru","VR     ","     ","     ","0","0","0","5","0","5","null","VR  ","VR   ","04","UNIV"
"201405","81466","BTEC","3990            ","BTEC RESEARCH      ","null","Available","3.00","Thru","VR     ","     ","     ","0","0","0","5","0","5","null","VR  ","VR   ","04","UNIV"
"201405","92013","BUSN","4800            ","BUSN INTERN        ","DAWKINS     ","Available","1.00","Thru","VR     ","     ","     ","0","0","0","2","0","2","null","VR  ","VR   ","02","UNIV"
"201405","83265","CBIO","2200            ","ANAT & PHYSIOL I   ","WILLIAMS    ","Available","4.00","Thru","MTWRF  ","1030A","1130A","0","100","0","0","0","100","325","1000","0404E","01","UNIV"
"201405","13267","CBIO","2200L           ","ANAT & PHYS LAB I  ","null","Available","0.00","Thru","M      ","0100P","0315P","0","33","0","0","0","33","30","0033","0G16 ","01","UNIV"
"201405","33268","CBIO","2200L           ","ANAT & PHYS LAB I  ","null","Available","0.00","Thru"," T     ","0100P","0315P","0","33","0","0","0","33","30","0033","0G16 ","01","UNIV"
"201405","53269","CBIO","2200L           ","ANAT & PHYS LAB I  ","null","Available","0.00","Thru","  W    ","0100P","0315P","0","34","0","0","0","34","30","0033","0G16 ","01","UNIV"
"201405","13270","CBIO","2210            ","ANAT & PHYSIOL II  ","SAID        ","Available","4.00","Thru","MTWRF  ","0215P","0315P","0","150","0","0","0","150","325","1000","0404E","01","UNIV"
"201405","03275","CBIO","2210L           ","ANAT & PHYS LAB II ","null","Available","0.00","Thru","  W    ","0330P","0615P","0","37","0","0","0","37","48","0033","0G12 ","01","UNIV"
"201405","53272","CBIO","2210L           ","ANAT & PHYS LAB II ","null","Available","0.00","Thru"," T     ","0915A","1130A","0","37","0","0","0","37","48","0033","0G12 ","01","UNIV"
"201405","73273","CBIO","2210L           ","ANAT & PHYS LAB II ","null","Available","0.00","Thru"," T     ","0330P","0615P","0","38","0","0","0","38","48","0033","0G12 ","01","UNIV"
"201405","93274","CBIO","2210L           ","ANAT & PHYS LAB II ","null","Available","0.00","Thru","  W    ","0915A","1130A","0","38","0","0","0","38","48","0033","0G12 ","01","UNIV"
"201405","23276","CBIO","3150            ","TOPICS IN CELL BIOL","SAID        ","Available","0.00","Full","MTWRF  ","1100A","1215P","0","40","0","0","0","40","82","1000","0404A","01","UNIV"
"201405","43277","CBIO","3200            ","MEDICAL ANATOMY    ","WILLIAMS    ","Available","3.00","Full","MTWRF  ","     ","     ","0","0","0","20","0","20","30","0033","0G16 ","01","UNIV"
"201405","83279","CBIO","3300            ","DEVELOPMENTAL BIOL ","DOUGAN      ","Available","4.00","Thru","MTWRF  ","0100P","0200P","0","60","0","0","0","60","80","1111","S175 ","01","UNIV"
"201405","43280","CBIO","3400            ","CELL BIOLOGY       ","GAERTIG     ","Available","4.00","Thru","MTWRF  ","1145A","1245P","0","80","0","0","0","80","82","1000","0404A","01","UNIV"
"201405","43280","CBIO","3400            ","CELL BIOLOGY       ","PRZYBYLA    ","Available","4.00","Thru","MTWRF  ","1145A","1245P","0","80","0","0","0","80","82","1000","0404A","01","UNIV"
"201405","13284","CBIO","3710            ","PHYSIOLOGY         ","SAID        ","Available","3.00","Thru","MTWRF  ","1145A","1245P","0","80","0","0","0","80","254","1000","0404B","01","UNIV"
"201405","52462","CHEM","1110            ","ELEM CHEMISTRY     ","BEAGLE      ","Available","3.00","Thru","MTWRF  ","0915A","1015A","0","30","0","0","0","30","72","1001","0453 ","01","UNIV"
"201405","72463","CHEM","1110L           ","ELEM CHEM LAB      ","NORTON      ","Available","1.00","Thru"," T     ","0100P","0615P","0","26","0","0","0","26","70","1001","0338 ","01","UNIV"
"201405","92464","CHEM","1211            ","FRESHMAN CHEM I    ","SUMNER      ","Available","3.00","Thru","MTWRF  ","0330P","0430P","0","115","0","0","0","115","365","1001","0430 ","01","UNIV"
"201405","02465","CHEM","1211L           ","FRESHM CHEM LAB I  ","NORTON      ","Available","1.00","Thru","  W    ","0800A","1245P","0","24","0","0","0","24","0","1001","0338A","01","UNIV"
"201405","22466","CHEM","1211L           ","FRESHM CHEM LAB I  ","NORTON      ","Available","1.00","Thru","  W    ","0800A","1245P","0","24","0","0","0","24","70","1001","0338 ","01","UNIV"
"201405","42467","CHEM","1211L           ","FRESHM CHEM LAB I  ","NORTON      ","Available","1.00","Thru","  W    ","0800A","1245P","0","24","0","0","0","24","70","1001","0342 ","01","UNIV"
"201405","62468","CHEM","1211L           ","FRESHM CHEM LAB I  ","NORTON      ","Available","1.00","Thru","  W    ","0800A","1245P","0","24","0","0","0","24","70","1001","0342 ","01","UNIV"
"201405","82469","CHEM","1212            ","FRESHMAN CHEM II   ","SUMNER      ","Available","3.00","Thru","MTWRF  ","0215P","0315P","0","164","0","0","0","164","365","1001","0430 ","01","UNIV"
"201405","02473","CHEM","1212L           ","FRESHM CHEM LAB II ","NORTON      ","Available","1.00","Thru","   R   ","0800A","1245P","0","24","0","0","0","24","60","1001","0345 ","01","UNIV"
"201405","12474","CHEM","1212L           ","FRESHM CHEM LAB II ","NORTON      ","Available","1.00","Thru","   R   ","0800A","1245P","0","24","0","0","0","24","70","1001","0338 ","01","UNIV"
"201405","42470","CHEM","1212L           ","FRESHM CHEM LAB II ","NORTON      ","Available","1.00","Thru","   R   ","0800A","1245P","0","24","0","0","0","24","0","1001","0338A","01","UNIV"
"201405","62471","CHEM","1212L           ","FRESHM CHEM LAB II ","NORTON      ","Available","1.00","Thru","   R   ","0800A","1245P","0","24","0","0","0","24","70","1001","0342 ","01","UNIV"
"201405","82472","CHEM","1212L           ","FRESHM CHEM LAB II ","NORTON      ","Available","1.00","Thru","   R   ","0800A","1245P","0","24","0","0","0","24","70","1001","0342 ","01","UNIV"
"201405","32475","CHEM","2100            ","ELEM ORGANIC CHEM  ","BEAGLE      ","Available","3.00","Thru","MTWRF  ","1030A","1130A","0","40","0","0","0","40","72","1001","0453 ","01","UNIV"
"201405","52476","CHEM","2100L           ","ELEM ORG CHEM LAB  ","HUBBARD     ","Available","1.00","Thru","  W    ","0100P","0615P","0","22","0","0","0","22","30","1001","0434B","01","UNIV"
"201405","52476","CHEM","2100L           ","ELEM ORG CHEM LAB  ","NIEDERMAIER ","Available","1.00","Thru","  W    ","0100P","0615P","0","22","0","0","0","22","30","1001","0434B","01","UNIV"
"201405","72477","CHEM","2211            ","MOD ORGANIC CHEM I ","HUBBARD     ","Available","3.00","Thru","  W    ","0630P","0915P","0","245","0","0","0","245","null","VR  ","VR   ","01","UNIV"
"201405","72477","CHEM","2211            ","MOD ORGANIC CHEM I ","HUBBARD     ","Available","3.00","Thru","MTWRF  ","1145A","1245P","0","245","0","0","0","245","365","1001","0430 ","01","UNIV"
"201405","02479","CHEM","2211L           ","MOD ORG CHEM LAB I ","HUBBARD     ","Available","1.00","Thru","M      ","0100P","0200P","0","22","0","0","0","22","365","1001","0430 ","01","UNIV"
"201405","02479","CHEM","2211L           ","MOD ORG CHEM LAB I ","HUBBARD     ","Available","1.00","Thru","M      ","0100P","0615P","0","22","0","0","0","22","58","1001","0441 ","01","UNIV"
"201405","02482","CHEM","2211L           ","MOD ORG CHEM LAB I ","HUBBARD     ","Available","1.00","Thru","M      ","0100P","0200P","0","22","0","0","0","22","365","1001","0430 ","01","UNIV"
"201405","02482","CHEM","2211L           ","MOD ORG CHEM LAB I ","HUBBARD     ","Available","1.00","Thru","M      ","0100P","0615P","0","22","0","0","0","22","23","1001","0438 ","01","UNIV"
"201405","02487","CHEM","2211L           ","MOD ORG CHEM LAB I ","HUBBARD     ","Available","1.00","Thru","  W    ","0100P","0200P","0","22","0","0","0","22","365","1001","0430 ","01","UNIV"
"201405","02487","CHEM","2211L           ","MOD ORG CHEM LAB I ","HUBBARD     ","Available","1.00","Thru","  W    ","0100P","0615P","0","22","0","0","0","22","58","1001","0441 ","01","UNIV"
"201405","22483","CHEM","2211L           ","MOD ORG CHEM LAB I ","HUBBARD     ","Available","1.00","Thru","M      ","0100P","0200P","0","22","0","0","0","22","365","1001","0430 ","01","UNIV"
"201405","22483","CHEM","2211L           ","MOD ORG CHEM LAB I ","HUBBARD     ","Available","1.00","Thru","M      ","0100P","0615P","0","22","0","0","0","22","23","1001","0434 ","01","UNIV"
"201405","42484","CHEM","2211L           ","MOD ORG CHEM LAB I ","HUBBARD     ","Full","1.00","Thru","  W    ","0100P","0200P","0","0","0","0","0","0","365","1001","0430 ","01","UNIV"
