"201308","72443","AAEC","7300            ","MASTER'S THESIS    ","MAGNAN      ","Available","0.00","Thru","VR     ","     ","     ","2","25","0","0","2","25","null","1011","VR   ","04","UNIV"
"201308","92458","AAEC","7300            ","MASTER'S THESIS    ","DORFMAN     ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201308","84248","AAEC","7860            ","N RES & ENV ECON I ","MAGNAN      ","Available","3.00","Thru"," T R   ","1100A","1215P","7","20","0","0","6","20","13","1011","0311 ","04","UNIV"
"201308","05146","AAEC","8010            ","SEMINAR AG APP ECON","FERREIRA    ","Available","1.00","Thru","  W    ","0335P","0450P","48","62","0","0","48","62","62","1011","0210 ","04","UNIV"
"201308","24259","AAEC","8020            ","AG & APP ECON TOPIC","MULLEN      ","Available","3.00","Thru"," T R   ","0815A","1045A","8","25","0","0","8","25","13","1011","0311 ","04","UNIV"
"201308","64345","AAEC","8020            ","AG & APP ECON TOPIC","BERNING     ","Available","0.00","Thru"," T R   ","0200P","0315P","9","25","0","0","9","25","62","1011","0210 ","04","UNIV"
"201308","83150","AAEC","8020            ","AG & APP ECON TOPIC","ESCALANTE   ","Cancelled","3.00","Thru"," T R   ","0930A","1045A","0","25","0","0","0","25","13","1011","0311 ","04","UNIV"
"201308","85159","AAEC","8020            ","AG & APP ECON TOPIC","SHONKWILER  ","Available","3.00","Thru"," T R   ","0200P","0315P","10","25","0","0","10","25","13","1011","0311 ","04","UNIV"
"201308","99558","AAEC","8020            ","AG & APP ECON TOPIC","AMES        ","Full","1.00","Thru","AR     ","     ","     ","1","1","0","0","1","1","null","AR  ","AR   ","04","UNIV"
"201308","35151","AAEC","8100            ","NONMRKT ECON VAL   ","BERGSTROM   ","Cancelled","3.00","Thru","M W F  ","0230P","0320P","0","25","0","0","0","25","56","1011","0212 ","04","UNIV"
"201308","15150","AAEC","8210            ","MACRO ISSUES AG/RES","DORFMAN     ","Available","3.00","Thru","M W F  ","0125P","0215P","19","50","0","0","19","50","56","1011","0212 ","04","UNIV"
"201308","45157","AAEC","8400            ","AG MARKET ANALYSIS ","KARALI      ","Available","3.00","Thru"," T R   ","0930A","1045A","7","25","0","0","7","25","13","1011","0311 ","04","UNIV"
"201308","25156","AAEC","8800            ","DYN OPT AG RES ECON","WETZSTEIN   ","Available","3.00","Thru"," T R   ","0330P","0445P","13","20","0","0","13","20","13","1011","0311 ","04","UNIV"
"201308","02428","AAEC","9000            ","DOCTORAL RESEARCH  ","FONSAH      ","Available","0.00","Thru","VR     ","     ","     ","2","25","0","0","2","25","null","1011","VR   ","04","UNIV"
"201308","02436","AAEC","9000            ","DOCTORAL RESEARCH  ","WETZSTEIN   ","Available","0.00","Thru","VR     ","     ","     ","11","25","0","0","11","25","null","1011","VR   ","04","UNIV"
"201308","22429","AAEC","9000            ","DOCTORAL RESEARCH  ","GUNTER      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201308","22432","AAEC","9000            ","DOCTORAL RESEARCH  ","HOUSTON     ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201308","32424","AAEC","9000            ","DOCTORAL RESEARCH  ","FERREIRA    ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","42416","AAEC","9000            ","DOCTORAL RESEARCH  ","AMES        ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","42433","AAEC","9000            ","DOCTORAL RESEARCH  ","MULLEN      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201308","52425","AAEC","9000            ","DOCTORAL RESEARCH  ","FLORKOWSKI  ","Available","0.00","Thru","VR     ","     ","     ","3","25","0","0","3","25","null","1011","VR   ","04","UNIV"
"201308","62417","AAEC","9000            ","DOCTORAL RESEARCH  ","BERGSTROM   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","62420","AAEC","9000            ","DOCTORAL RESEARCH  ","DORFMAN     ","Available","0.00","Thru","VR     ","     ","     ","2","25","0","0","2","25","null","1011","VR   ","04","UNIV"
"201308","82421","AAEC","9000            ","DOCTORAL RESEARCH  ","ESCALANTE   ","Available","0.00","Thru","VR     ","     ","     ","3","25","0","0","3","25","null","1011","VR   ","04","UNIV"
"201308","02419","AAEC","9300            ","DOCT DISSERTATION  ","DORFMAN     ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201308","02422","AAEC","9300            ","DOCT DISSERTATION  ","ESCALANTE   ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201308","02431","AAEC","9300            ","DOCT DISSERTATION  ","HOUSTON     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","12423","AAEC","9300            ","DOCT DISSERTATION  ","FERREIRA    ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","22415","AAEC","9300            ","DOCT DISSERTATION  ","AMES        ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","62434","AAEC","9300            ","DOCT DISSERTATION  ","MULLEN      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201308","72426","AAEC","9300            ","DOCT DISSERTATION  ","FLORKOWSKI  ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201308","82418","AAEC","9300            ","DOCT DISSERTATION  ","BERGSTROM   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","82435","AAEC","9300            ","DOCT DISSERTATION  ","WETZSTEIN   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201308","92427","AAEC","9300            ","DOCT DISSERTATION  ","FONSAH      ","Available","0.00","Thru","VR     ","     ","     ","2","25","0","0","2","25","null","1011","VR   ","04","UNIV"
"201308","92430","AAEC","9300            ","DOCT DISSERTATION  ","GUNTER      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201308","58732","ACCT","1160            ","SURVEY OF ACC      ","FARMER      ","Available","3.00","Thru","M W F  ","1115A","1205P","66","100","0","0","66","100","120","0046","0302 ","02","UNIV"
"201308","08735","ACCT","2101            ","PRIN OF ACC I      ","BHANDARKAR  ","Available","3.00","Thru"," T R   ","0200P","0315P","278","280","0","0","278","280","464","0060","0300 ","02","UNIV"
"201308","78733","ACCT","2101            ","PRIN OF ACC I      ","BHANDARKAR  ","Available","3.00","Thru"," T R   ","0930A","1045A","267","280","0","0","267","280","299","0055","0145 ","02","UNIV"
"201308","98734","ACCT","2101            ","PRIN OF ACC I      ","BHANDARKAR  ","Available","3.00","Thru"," T R   ","1100A","1215P","277","280","0","0","277","280","299","0055","0145 ","02","UNIV"
"201308","28736","ACCT","2101H           ","PRIN OF ACC I H    ","GAVER       ","Full","3.00","Thru","M W F  ","1010A","1100A","0","0","35","35","35","35","40","0046","0G10 ","02","UNIV"
"201308","48737","ACCT","2101H           ","PRIN OF ACC I H    ","GAVER       ","Full","3.00","Thru","M W F  ","1115A","1205P","0","0","35","35","35","35","40","0046","0G10 ","02","UNIV"
"201308","68738","ACCT","2102            ","PRIN ACC II        ","FARMER      ","Available","3.00","Thru","M W F  ","0905A","0955A","239","250","0","0","240","250","300","0081","0101 ","02","UNIV"
"201308","88739","ACCT","2102            ","PRIN ACC II        ","FARMER      ","Available","3.00","Thru","M W F  ","1010A","1100A","248","250","0","0","248","250","300","0081","0101 ","02","UNIV"
"201308","08743","ACCT","5000            ","INTERMED ACC I     ","RIVERS      ","Full","3.00","Thru"," T R   ","1100A","1215P","43","43","0","0","43","43","43","0046","0105 ","02","UNIV"
"201308","18744","ACCT","5000            ","INTERMED ACC I     ","RIVERS      ","Full","3.00","Thru"," T R   ","1230P","0145P","43","43","0","0","43","43","43","0046","0105 ","02","UNIV"
"201308","38745","ACCT","5000            ","INTERMED ACC I     ","RIVERS      ","Full","3.00","Thru"," T R   ","0200P","0315P","63","63","1","0","64","63","84","0046","0102 ","02","UNIV"
"201308","58746","ACCT","5010            ","INTERMED ACC II    ","THAYER      ","Available","3.00","Thru"," T R   ","1100A","1215P","25","26","0","0","25","26","40","0046","0G10 ","02","UNIV"
"201308","78747","ACCT","5010            ","INTERMED ACC II    ","THAYER      ","Full","3.00","Thru"," T R   ","1230P","0145P","26","26","0","0","26","26","40","0046","0G10 ","02","UNIV"
"201308","98748","ACCT","5010            ","INTERMED ACC II    ","THAYER      ","Available","3.00","Thru"," T R   ","0330P","0445P","33","35","0","0","33","35","84","0046","0102 ","02","UNIV"
"201308","08749","ACCT","5020            ","INTER ACC III      ","STOMBERG    ","Full","3.00","Thru"," T R   ","0930A","1045A","24","22","0","0","24","22","40","0056","0113 ","02","UNIV"
"201308","78750","ACCT","5020            ","INTER ACC III      ","STOMBERG    ","Available","3.00","Thru"," T R   ","0200P","0315P","19","22","0","0","19","22","43","0046","0105 ","02","UNIV"
"201308","98751","ACCT","5020            ","INTER ACC III      ","STOMBERG    ","Available","3.00","Thru"," T R   ","0330P","0445P","18","22","0","0","18","22","43","0046","0105 ","02","UNIV"
"201308","21510","ACCT","5100            ","MANAGERIAL ACC I   ","BAMBER      ","Full","3.00","Thru"," T R   ","1100A","1215P","25","25","0","0","24","25","84","0046","0102 ","02","UNIV"
"201308","58780","ACCT","5100            ","MANAGERIAL ACC I   ","BAMBER      ","Full","3.00","Thru"," T R   ","0930A","1045A","25","25","0","0","25","25","40","0046","0G10 ","02","UNIV"
"201308","98779","ACCT","5100            ","MANAGERIAL ACC I   ","BAMBER      ","Available","3.00","Thru"," T R   ","0800A","0915A","16","30","0","0","15","30","40","0046","0G10 ","02","UNIV"
"201308","41511","ACCT","5100H           ","MANAGERIAL ACC I H ","BAMBER      ","Available","3.00","Thru"," T R   ","1100A","1215P","0","0","1","2","2","2","84","0046","0102 ","02","UNIV"
"201308","78781","ACCT","5100H           ","MANAGERIAL ACC I H ","BAMBER      ","Available","3.00","Thru"," T R   ","0800A","0915A","0","0","0","2","1","2","40","0046","0G10 ","02","UNIV"
"201308","98782","ACCT","5100H           ","MANAGERIAL ACC I H ","BAMBER      ","Available","3.00","Thru"," T R   ","0930A","1045A","0","0","1","2","1","2","40","0046","0G10 ","02","UNIV"
"201308","08783","ACCT","5200            ","AUDIT RISK & CNTRL ","MATTHEWS    ","Available","3.00","Thru","M W F  ","0905A","0955A","35","42","1","0","36","42","84","0046","0102 ","02","UNIV"
"201308","28784","ACCT","5200            ","AUDIT RISK & CNTRL ","MATTHEWS    ","Full","3.00","Thru","M W F  ","1010A","1100A","42","42","1","0","43","42","84","0046","0102 ","02","UNIV"
"201308","48785","ACCT","5200            ","AUDIT RISK & CNTRL ","MATTHEWS    ","Full","3.00","Thru","M W F  ","1115A","1205P","43","42","0","0","43","42","84","0046","0102 ","02","UNIV"
"201308","08788","ACCT","5200H           ","AUDIT RISK/CNTRL H ","MATTHEWS    ","Available","3.00","Thru","M W F  ","1115A","1205P","0","0","1","2","1","2","84","0046","0102 ","02","UNIV"
"201308","68786","ACCT","5200H           ","AUDIT RISK/CNTRL H ","MATTHEWS    ","Available","3.00","Thru","M W F  ","0905A","0955A","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","88787","ACCT","5200H           ","AUDIT RISK/CNTRL H ","MATTHEWS    ","Available","3.00","Thru","M W F  ","1010A","1100A","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","08791","ACCT","5310            ","SYSTEMS I          ","CHRIST      ","Full","3.00","Thru"," T R   ","0200P","0315P","39","38","0","0","39","38","39","0058","0109 ","02","UNIV"
"201308","18789","ACCT","5310            ","SYSTEMS I          ","CHRIST      ","Full","3.00","Thru"," T R   ","0930A","1045A","48","48","0","0","48","48","84","0046","0102 ","02","UNIV"
"201308","88790","ACCT","5310            ","SYSTEMS I          ","CHRIST      ","Full","3.00","Thru"," T R   ","1230P","0145P","46","46","0","0","46","46","84","0046","0102 ","02","UNIV"
"201308","18792","ACCT","5310H           ","SYSTEMS I H        ","CHRIST      ","Available","3.00","Thru"," T R   ","0930A","1045A","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","38793","ACCT","5310H           ","SYSTEMS I H        ","CHRIST      ","Full","3.00","Thru"," T R   ","1230P","0145P","0","0","2","2","2","2","84","0046","0102 ","02","UNIV"
"201308","58794","ACCT","5310H           ","SYSTEMS I H        ","CHRIST      ","Available","3.00","Thru"," T R   ","0200P","0315P","0","0","0","1","0","1","39","0058","0109 ","02","UNIV"
"201308","08752","ACCT","5400            ","INTRO TO TAXATION  ","NESBITT     ","Full","3.00","Thru"," T R   ","0800A","0915A","40","40","0","0","40","40","84","0046","0102 ","02","UNIV"
"201308","78795","ACCT","5400            ","INTRO TO TAXATION  ","SCHWAB      ","Full","3.00","Thru"," T R   ","1100A","1215P","71","71","0","0","71","71","120","0046","0304 ","02","UNIV"
"201308","98796","ACCT","5400            ","INTRO TO TAXATION  ","SCHWAB      ","Full","3.00","Thru"," T R   ","0930A","1045A","39","39","0","0","39","39","43","0046","0105 ","02","UNIV"
"201308","08797","ACCT","5400H           ","TAX I H            ","SCHWAB      ","Full","3.00","Thru"," T R   ","1100A","1215P","0","0","5","5","5","5","120","0046","0304 ","02","UNIV"
"201308","28798","ACCT","5400H           ","TAX I H            ","SCHWAB      ","Full","3.00","Thru"," T R   ","0930A","1045A","0","0","3","3","3","3","43","0046","0105 ","02","UNIV"
"201308","28753","ACCT","5710            ","PROF ACC I         ","FARMER      ","Available","1.50","Thru"," T     ","0330P","0445P","140","150","1","0","141","150","150","0040","0125 ","02","UNIV"
"201308","48754","ACCT","5720            ","PRO ACC II         ","CZARICK     ","Available","1.50","Thru","   R   ","0800A","0915A","23","27","0","0","23","27","55","0058","0314 ","02","UNIV"
"201308","68755","ACCT","5720            ","PRO ACC II         ","CZARICK     ","Available","1.50","Thru"," T     ","1100A","1215P","22","27","0","0","22","27","59","0058","0309 ","02","UNIV"
"201308","88756","ACCT","5720            ","PRO ACC II         ","CZARICK     ","Available","1.50","Thru"," T     ","1230P","0145P","26","27","0","0","26","27","59","0058","0309 ","02","UNIV"
"201308","08757","ACCT","5800            ","INTERNSHIP IN ACCT ","SCHWAB      ","Available","3.00","Thru","VR     ","     ","     ","0","0","1","20","0","20","null","VR  ","VR   ","02","UNIV"
"201308","48740","ACCT","5990            ","DIRECTED STUDY     ","CAMPBELL    ","Available","0.00","Thru","M W    ","0330P","1045P","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","68741","ACCT","5990            ","DIRECTED STUDY     ","AYERS       ","Available","0.00","Thru","M W F  ","0335P","0950P","0","0","0","1","1","1","84","0046","0102 ","02","UNIV"
"201308","88742","ACCT","5990            ","DIRECTED STUDY     ","AYERS       ","Available","0.00","Thru"," T R   ","0630P","1045P","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
"201308","18758","ACCT","6000            ","FIN ACC            ","DAWKINS     ","Available","3.00","Thru"," T R   ","0800A","1045A","47","60","19","0","66","60","94","0058","0313 ","02","UNIV"
"201308","38759","ACCT","7005            ","GRAD STUDENT SEM   ","AYERS       ","Full","3.00","Thru","VR     ","     ","     ","0","0","5","5","5","5","null","VR  ","VR   ","02","UNIV"
"201308","48799","ACCT","7100            ","MANAGERIAL I       ","BAMBER      ","Available","3.00","Thru"," T R   ","0800A","0915A","0","0","0","1","0","1","40","0046","0G10 ","02","UNIV"
"201308","61512","ACCT","7100            ","MANAGERIAL I       ","BAMBER      ","Full","3.00","Thru"," T R   ","1100A","1215P","0","0","1","1","2","1","84","0046","0102 ","02","UNIV"
"201308","78800","ACCT","7100            ","MANAGERIAL I       ","BAMBER      ","Available","3.00","Thru"," T R   ","0930A","1045A","0","0","0","1","0","1","40","0046","0G10 ","02","UNIV"
"201308","08802","ACCT","7200            ","AUDIT RISK & CNTRL ","MATTHEWS    ","Available","3.00","Thru","M W F  ","1010A","1100A","0","0","0","1","0","1","84","0046","0102 ","02","UNIV"
