"CHEM","4600            ","INDEPEND RESEARCH  "
"CHEM","4960H           ","DIRECTED STUDY H   "
"CHEM","4970H           ","DIRECTED STUDY     "
"CHEM","4980H           ","DIRECTED STUDY     "
"CHEM","4990H           ","HONORS THESIS      "
"CHEM","6000            ","RES GRP MTG        "
"CHEM","7000            ","MASTER'S RESEARCH  "
"CHEM","7005            ","GRAD STUDENT SEM   "
"CHEM","7300            ","MASTER'S THESIS    "
"CHEM","8390            ","SPEC TOPICS ORGANIC"
"CHEM","9000            ","DOCTORAL RESEARCH  "
"CHEM","9005            ","DOC GRAD STU SEM   "
"CHEM","9300            ","DOCT DISSERTATION  "
"CLAS","1000            ","GREEK CULTURE      "
"CLAS","1010            ","ROMAN CULTURE      "
"CLAS","1020            ","CLASSICAL MYTHOLOGY"
"CLAS","1030E           ","MEDICAL TERMS      "
"CLAS","8000            ","PROSEMINAR         "
"CMSD","4000            ","SPECIAL PROB IN CSD"
"CMSD","4810            ","AM SIGN LANGUAGE I "
"CMSD","4820            ","AM SIGN LANGUAGE II"
"CMSD","6000            ","SPECIAL PROB IN CSD"
"CMSD","6760            ","FLUENCY DISORDERS  "
"CMSD","7000            ","MASTER'S RESEARCH  "
"CMSD","7005            ","GRAD STUDENT SEM   "
"CMSD","7043            ","SLP PRACTICUM III  "
"CMSD","7140            ","AUD PRACTICUM      "
"CMSD","7300            ","MASTER'S THESIS    "
"CMSD","7700            ","CLINIC INTERN SLP  "
"CMSD","9000            ","DOCTORAL RESEARCH  "
"CMSD","9005            ","DOC GRAD STU SEM   "
"CMSD","9300            ","DOCT DISSERTATION  "
"CRSS","3910            ","CROP SCI INTERN    "
"CRSS","3920            ","ESS INTERNSHIP     "
"CRSS","3930            ","TRFGRASS INTERN    "
"CRSS","3990            ","SPEC PROB CROP SOIL"
"CRSS","4563            ","GENOTOXICOLOGY     "
"CRSS","4564            ","GEOCHEM RADS       "
"CRSS","6563            ","GENOTOXICOLOGY     "
"CRSS","6564            ","GEOCHEM RADS       "
"CRSS","7000            ","MASTER'S RESEARCH  "
"CRSS","7300            ","MASTER'S THESIS    "
"CRSS","8210            ","SP PROB CRSS       "
"CRSS","9000            ","DOCTORAL RESEARCH  "
"CRSS","9300            ","DOCT DISSERTATION  "
"CSCI","1301            ","INTRO TO COMPUTING "
"CSCI","1302            ","SOFT DEVELOPMENT   "
"CSCI","1730            ","SYSTEMS PROGRAMMING"
"CSCI","2610            ","DISCRETE MATH      "
"CSCI","2720            ","DATA STRUCTURES    "
"CSCI","4370            ","DATABASE MANAGEMENT"
"CSCI","4720            ","COMPUTER ARCH      "
"CSCI","4950            ","DIRECTED STUDY     "
"CSCI","5007            ","INTERN CS BUS/IND  "
"CSCI","6370            ","DATABASE MANAGEMENT"
"CSCI","6950            ","DIRECTED STUDY     "
"CSCI","7000            ","MASTER'S RESEARCH  "
"CSCI","7005            ","GRAD STUDENT SEM   "
"CSCI","7007            ","INTERN CS BUS/IND  "
"CSCI","7100            ","TECHNICAL REPORT   "
"CSCI","7300            ","MASTER'S THESIS    "
"CSCI","8990            ","RESEARCH SEMINAR   "
"CSCI","9000            ","DOCTORAL RESEARCH  "
"CSCI","9005            ","DOC GRAD STU SEM   "
"CSCI","9300            ","DOCT DISSERTATION  "
"EBUS","4010            ","BUS COMMUNICATION  "
"EBUS","6010            ","BUS COMMUNICATION  "
"ECHD","6020            ","INTRPRSNL RELATIONS"
"ECHD","7000            ","MASTER'S RESEARCH  "
"ECHD","7005            ","GRAD STUDENT SEM   "
"ECHD","7060            ","CROSS-CULTURL CNSLG"
"ECHD","7500            ","FNDNS SCHOOL CNSLG "
"ECHD","7700            ","INDIV CNSLG PRACT  "
"ECHD","7840            ","INTRNSHP COL ST AFF"
"ECHD","7860            ","INTRNSHP COMM CNSLG"
"ECHD","7920            ","RSRCH IN COUNSLNG  "
"ECHD","8000            ","APPLD PROJ IN C&HDS"
"ECHD","8030E           ","PSYCHODIAGNOSIS    "
"ECHD","8050            ","COUNS CHILD & ADOLS"
"ECHD","8100            ","DEVELOPMENTAL CNSLG"
"ECHD","8150            ","CHILD & FAM CNSLG  "
"ECHD","9000            ","DOCTORAL RESEARCH  "
"ECHD","9005            ","DOC GRAD STU SEM   "
"ECHD","9110            ","APPRCH COGBHV THRPY"
"ECHD","9300            ","DOCT DISSERTATION  "
"ECHD","9400            ","STU AFF ADMIN SEM  "
"ECHD","9410            ","ORG DEV & CNSLTN   "
"ECHD","9430            ","ENVIRON ASSESSMENT "
"ECHD","9680            ","COUNSLG PSY SUPRVSN"
"ECHD","9760            ","PRAC & PROF ETHIC  "
"ECHD","9770            ","PHD ASSMNT PRAC    "
"ECHD","9830            ","ADMIN INTRNSHP SAA "
"ECHD","9850            ","TCHG INTRNSHP C&HDS"
"ECHD","9860            ","COUNS PSY INTRNSHP "
"ECHD","9970            ","EDUC RSRCH IN C&HDS"
"ECOL","1000            ","ENVIRON ISSUES     "
"ECOL","1000L           ","ENVIRON ISSUES LAB "
"ECOL","3500            ","ECOLOGY            "
"ECOL","3500L           ","ECOLOGY LAB        "
"ECOL","4563            ","GENOTOXICOLOGY     "
"ECOL","4564            ","GEOCHEM RADS       "
"ECOL","6563            ","GENOTOXICOLOGY     "
"ECOL","6564            ","GEOCHEM RADS       "
"ECON","2105            ","PRIN OF MACROECON  "
"ECON","2105E           ","PRIN OF MACROECON  "
"ECON","2106            ","PRIN OF MICROECON  "
"ECON","2106E           ","PRIN OF MICROECON  "
"ECON","4010            ","INT MICROECON      "
"ECON","4800            ","INTERNSHIP         "
"ECON","7000            ","MASTER'S RESEARCH  "
"ECON","7300            ","MASTER'S THESIS    "
"ECON","9000            ","DOCTORAL RESEARCH  "
"ECON","9300            ","DOCT DISSERTATION  "
"EDEC","6000            ","SPEC PROBS IN ECE  "
"EDEC","7010            ","TRDS/ISSUES IN ECE "
"EDEC","7020            ","THEORY/CURR IN ECE "
"EDEC","7110            ","ED ROLE OF PLAY ECE"
"EDEC","7160            ","INST STRATS FOR ECE"
"EDEC","7420            ","ORG/MGT OF ECE CLSR"
"EDEC","9000            ","DOCTORAL RESEARCH  "
"EDEC","9300            ","DOCT DISSERTATION  "
"EDEC","9600            ","RSCH ELY CHLDOD EDU"
"EDEL","9000            ","DOCTORAL RESEARCH  "
"EDEL","9300            ","DOCT DISSERTATION  "
"EDEL","9600            ","RESEARCH IN ELEM ED"
"EDHI","9020            ","CRITICAL ISSUES    "
"EDHI","9060            ","SOCIAL THEORY&HI ED"
"EDIT","2000            ","COMPUTING FOR TEACH"
"EDIT","2000E           ","COMPUTING FOR TEACH"
"EDIT","6500            ","EDUC TV PRODUCTION "
"EDIT","6900E           ","RESEARCH IN IT     "
"EDIT","7460            ","INTERNSHIP IN IT   "
"EDMS","7030            ","THE MIDDLE SCHOOL  "
"EDMS","7080            ","CUR PLAN MIDDLE SCH"
"EDMS","9000            ","DOCTORAL RESEARCH  "
"EDMS","9300            ","DOCT DISSERTATION  "
"EDMS","9600            ","RESEARCH IN EMS    "
"EDUC","2110E           ","CRITICAL ISSUES ED "
"EDUC","2120E           ","SOC CULTURAL PSPCTV"
"EFND","7200            ","MULTICULTURAL ED US"
"EFND","9000            ","DOCTORAL RESEARCH  "
"EFND","9005            ","DOC GRAD STU SEM   "
"EFND","9300            ","DOCT DISSERTATION  "
"EFND","9600            ","RSCH SOC FOUND ED  "
"EHSC","3060            ","INTRO TO ENV HEALTH"
"EHSC","3700            ","SPECIAL PROBLEMS   "
"EHSC","3910            ","INTERNSHIP IN EHS  "
"EHSC","7000            ","MASTER'S RESEARCH  "
"EHSC","7005            ","GRAD STUDENT SEM   "
"EHSC","7300            ","MASTER'S THESIS    "
"EHSC","8150            ","ENVIR HLTH SEMINAR "
"EHSC","8800            ","SPECIAL PROBLEMS   "
"EHSC","9000            ","DOCTORAL RESEARCH  "
"EHSC","9005            ","DOC GRAD STU SEM   "
"EHSC","9300            ","DOCT DISSERTATION  "
"EMAT","4000            ","SPEC PROBL MATHED  "
"EMAT","4700            ","ADV TECH MATH INSTR"
"EMAT","6000            ","SPEC PROBL MATHED  "
"EMAT","6410            ","MATH LRNG PREK-8   "
"EMAT","6420            ","MATH METHODS PREK-8"
"EMAT","6500            ","CONNECTS IN SEC MAT"
"EMAT","6700            ","ADV TECH MATH INSTR"
"EMAT","7005            ","GRAD STUDENT SEM   "
"EMAT","7300            ","MASTER'S THESIS    "
"EMAT","8020            ","ADV STU MATH TCHG  "
"EMAT","9000            ","DOCTORAL RESEARCH  "
"EMAT","9005            ","DOC GRAD STU SEM   "
"EMAT","9300            ","DOCT DISSERTATION  "
"EMAT","9600            ","RSCH MATH EDU      "
"EMAT","9800            ","PRACTICUM MATH EDU "
"ENGL","1101            ","ENGLISH COMP I     "
"ENGL","1102            ","ENGLISH COMP II    "
"ENGL","1103            ","MULTI ENG COMP     "
"ENGL","2320            ","ENG LIT SINCE 1700 "
"ENGL","2340            ","AM LIT SINCE 1865  "
"ENGL","2400            ","MULTICULT AM LIT   "
"ENGL","3300            ","WOMEN IN LIT       "
"ENGL","3590W           ","TECH AND PROF COMM "
"ENGL","3610            ","INTRO TO FICTION   "
"ENGL","3800W           ","INTRO CREATIVE WRIT"
"ENGL","4290            ","TOPICS MEDIEVAL LIT"
"ENGL","4695            ","TOPICS POSTCOLONIAL"
"ENGL","4790            ","TOPICS AMERICAN LIT"
"ENGL","4800W           ","ADV CREAT WRIT TOP "
"ENGL","4860            ","MULTCULT AMER LIT  "
"ENGL","4890            ","TOPICS CRIT & CULT "
"ENTO","3900            ","SPEC PROBS ENT     "
"ENTO","3910            ","ENTO INTERNSHIP    "
"ENTO","4261            ","MUS NAT HIST INTERN"
"ENTO","4960            ","UNDERGRAD RES ENT  "
"ENTO","4960H           ","DIRECT READ OR PROJ"
"ENTO","4970H           ","DIRECT READ OR PROJ"
"ENTO","4990H           ","HONORS THESIS      "
"ENTO","6130            ","CROP PROTECTION    "
"ENTO","8070            ","RESEARCH DISCUSSION"
"ENTO","8900            ","PROBS IN ENTOMOLOGY"
"EPSY","2130            ","EXPLNG LNG & TCHG  "
"EPSY","6010E           ","DEVELOP FOR EDUC   "
"EPSY","7110E           ","CHARAC GIFTED CHILD"
"EPSY","7260E           ","SOCIAL EMOT GIFTED "
"EPSY","7720            ","PRACT PSYCHOEDUCAT "
"EPSY","8160E           ","SPEC TOP ED PSYCH  "
"EPSY","8230E           ","DIV CREATIVE THINK "
"EPSY","8720            ","PRACT IN SCH PSYCH "
"EPSY","9720            ","ADV INTERN SCH PSY "
"ERSH","6200            ","MTHDS RSCH IN EDU  "
"ERSH","6300            ","APPLIED STAT MTH ED"
"ERSH","7500E           ","ACTION RESEARCH    "
"ERSH","8310            ","APP ANOVA IN EDU   "
"ESCI","4000            ","SPEC PROB SCI ED   "
"ESCI","6000            ","SPEC PROB SCI ED   "
"ESCI","6200            ","SCI TECH SOCIETY   "
"ESCI","6420            ","SCI EARLY CHILDHOOD"
"ESCI","6990            ","RES SEM SCI ED     "
"ESCI","7000            ","MASTER'S RESEARCH  "
"ESCI","7005            ","GRAD STUDENT SEM   "
"ESCI","7040            ","TEACHING STRATEGIES"
"ESCI","7080            ","CURR PLAN SCI ED   "
"ESCI","7300            ","MASTER'S THESIS    "
"ESCI","7650            ","APP PROF SCI ED    "
"ESCI","8990            ","RESEARCH SEMINAR   "
"ESCI","9000            ","DOCTORAL RESEARCH  "
"ESCI","9005            ","DOC GRAD STU SEM   "
"ESCI","9300            ","DOCT DISSERTATION  "
"ESCI","9600            ","ED RES SCIENCE ED  "
"ESCI","9700            ","INTERNSHIP SCI ED  "
"ESOC","4000            ","SPEC TOPICS SOC ST "
"ESOC","4150            ","TEACHING U.S. HIS  "
"ESOC","5040            ","TCHG POL GOV CIT   "
"ESOC","6000            ","SPEC TOPICS SOC ST "
"ESOC","6150            ","TEACHING U.S. HIS  "
"ESOC","7040            ","TCHG POL GOV CIT   "
"ESOC","7050            ","PROB TCH SEC SOC ST"
"ESOC","7080            ","SOCIAL STUDIES CURR"
"ESOC","9000            ","DOCTORAL RESEARCH  "
"ESOC","9300            ","DOCT DISSERTATION  "
"ESOC","9600            ","RSCH SOC SCI EDU   "
"ESSE","6000            ","ISSUES ED THRY PRAC"
"ESSE","7000            ","MASTER'S RESCH     "
"ESSE","7120S           ","CHILD SOCIAL LIVES "
"ESSE","7210            ","CLASS POV PEDAGOGY "
"ESSE","8550            ","WRITING QUAL RSCH  "
"ESSE","9005            ","DOC GRAD STU SEM   "
"ESSE","9630            ","CRIT LIT IN ESSE   "
"ETES","2320            ","CREATIVE ACT TCHRS "
"ETES","2320L           ","CREAT ACT TCHRS LAB"
"FANR","7000            ","MASTER'S RESEARCH  "
"FANR","7300            ","MASTER'S THESIS    "
"FANR","9000            ","DOCTORAL RESEARCH  "
"FANR","9200            ","APPLIED RESEARCH   "
"FANR","9300            ","DOCT DISSERTATION  "
"FANR","9990            ","TEACHING PRACTICUM "
"FDNS","2000E           ","INTRO FAM CON SCI  "
"FDNS","2100            ","HUMAN NUTR & FOOD  "
"FDNS","2100E           ","HUMAN NUTR & FOOD  "
"FDNS","4050            ","NUTR LIFE SPAN     "
"FDNS","4050E           ","NUTR LIFE SPAN     "
"FDNS","5800            ","DIETETICS PRACTICUM"
"FDNS","5930            ","CONS FOODS INTERN  "
"FDNS","6050            ","NUTR LIFE SPAN     "
"FDNS","6050E           ","NUTR LIFE SPAN     "
"FDST","3910            ","FS INTERNSHIP      "
"FDST","4960H           ","DIRECT READ OR PROJ"
"FDST","4970H           ","DIRECT READ OR PROJ"
"FDST","4990H           ","HONORS THESIS      "
"FDST","7000            ","MASTER'S RESEARCH  "
"FDST","7300            ","MASTER'S THESIS    "
"FDST","8500            ","FOOD SCI SEMINAR   "
"FDST","8910            ","FD SCI INTERNSHIP  "
"FDST","9000            ","DOCTORAL RESEARCH  "
"FDST","9300            ","DOCT DISSERTATION  "
"FINA","3000            ","FINANCIAL MGMT     "
"FINA","3000E           ","FINANCIAL MGMT     "
"FINA","3001            ","FINANCIAL MGMT     "
"FINA","4200            ","CORP FIN THEORY    "
"FINA","4201            ","FINA VALUE NONMAJ  "
"FINA","4310            ","SURVEY OF INVESTMT "
"FINA","4800            ","INTERN/COOP ED     "
"FINA","4920            ","FIN MODELING       "
"FINA","5990            ","DIRECTED STUDY     "
"FINA","9000            ","DOCTORAL RESEARCH  "
"FINA","9300            ","DOCT DISSERTATION  "
"FISH","7980            ","FISHERIES PROBLEMS "
"FISH","8980            ","FISHERIES PROBLEMS "
"FORS","7980            ","FORESTRY PROBLEMS  "
"FORS","8980            ","FORESTRY PROBLEMS  "
"FREN","2001            ","INTERMEDIATE FRENCH"
"FREN","2500            ","FRENCH READING KNOW"
"FREN","3030            ","INTRO FRENCH LIT   "
"GENE","7000            ","MASTER'S RESEARCH  "
"GENE","9000            ","DOCTORAL RESEARCH  "
"GEOL","3130            ","NAT PARKS          "
"GEOL","3350            ","DINOSAURS          "
"GEOL","3351            ","PTERODACTYLS       "
"GREK","4040            ","HERODOT THUCYDID   "
"GREK","6040            ","HERODOT THUCYDID   "
"GRMN","1001            ","ELE GERMAN I       "
"GRMN","1002            ","ELE GERMAN II      "
"GRMN","2001E           ","INTERMED GERMAN I  "
"GRMN","3500            ","GERREADKNOWL       "
"GRMN","3550            ","CONT ISSUES IN GRMN"
"GRMN","4510            ","SPECTOPICS         "
"GRMN","8510            ","SEM GER LINGUISTIC "
"HACE","1110            ","CONS IN OUR SOCIETY"
"HACE","2000E           ","INTRO FAM CON SCI  "
"HACE","2100            ","FAM EC ISS TR LF CO"
"HACE","3100            ","INTRO CONS ECON    "
"HACE","3150E           ","CONS DECISION MAKIN"
"HACE","3250E           ","SURV OF FINC PLAN  "
"HACE","3300            ","HOUS IN CONTEMP SOC"
"HACE","4500            ","AGING AND THE FAM  "
"HACE","4900            ","SEMINAR IN HCE     "
"HACE","5910            ","HCE INTERNSHIP     "
"HACE","6500            ","AGING AND THE FAM  "
"HACE","6900            ","SEMINAR IN HCE     "
"HACE","7910            ","HCE INTERNSHIP     "
"HDFS","2000E           ","INTRO FAM CON SCI  "
"HDFS","2100            ","DEV WITHIN FAMILY  "
"HDFS","2200            ","INTRO LIFE SPAN DEV"
"HDFS","2950            ","INTRO CHILD DEV    "
"HDFS","2950L           ","INTRO CHILD DEV LAB"
"HDFS","3700            ","ADOL & YOUNG ADULT "
"HDFS","3930            ","DEV OF INTIMATE REL"
"HDFS","3930E           ","DEV OF INTER REL   "
"HDFS","4330            ","DIVERSITY HUM DEV  "
"HDFS","4500            ","AGING AND THE FAM  "
"HDFS","4610E           ","THE FAMILY         "
"HDFS","5910            ","APPLIED HDFS INTERN"
"HDFS","6500            ","AGING AND THE FAM  "
"HDFS","9070            ","MFT PRACTICUM      "
"HEBR","4100            ","READ/RSCH HBW LIT  "
"HEBR","4960H           ","DIRECTED READ/PRJTS"
"HEBR","6100            ","READ/RSCH HBW LIT  "
"HIPR","6613            ","INTERNSHIP         "
"HIPR","6750            ","INDEPENDENT STUDIES"
"HIPR","6751            ","INDEPENDENT STUDIES"
"HIPR","6752            ","INDEPENDENT STUDIES"
"HIPR","7000            ","MASTER'S RESEARCH  "
"HIPR","7005            ","GRAD STUDENT SEM   "
"HIPR","7300            ","MASTER'S THESIS    "
"HIST","2111            ","AM HISTORY TO 1865 "
"HIST","2112            ","AMER HIS SNC 1865  "
"HIST","2302            ","WEST SOC SINCE 1500"
"HIST","2701            ","WORLD CIV I        "
"HIST","3030            ","HISTORY OF CANADA  "
"HIST","3050            ","AM INDIANS TO 1840 "
"HIST","3060            ","COLONIAL REV AMER  "
"HIST","3072            ","U S 1914-1945      "
"HIST","3073            ","AMER 1945-PRESENT  "
"HIST","3102            ","MOD AFR AMER EXPER "
"HIST","3220            ","HISTORY OF MEXICO  "
"HIST","3340            ","AGE RENAISS & REFOR"
"HIST","3372            ","ENGLAND SINCE 1660 "
"HIST","3602            ","MODER JAPAN        "
"HIST","4072            ","U S CIVIL WAR      "
"HIST","4360            ","EURO POPULAR CULTUR"
"HIST","4383            ","BRITAIN SINCE 1901 "
"HIST","6383            ","BRITAIN SINCE 1901 "
"HIST","6612            ","MOD JAPAN SURVEY   "
"HORT","3910            ","HORTICULTURE INTERN"
"HORT","4070            ","SPEC PROB HORT I   "
"HORT","7000            ","MASTER'S RESEARCH  "
"HORT","7300            ","MASTER'S THESIS    "
"HORT","9000            ","DOCTORAL RESEARCH  "
"HORT","9300            ","DOCT DISSERTATION  "
"HPRB","3150            ","WOMEN'S HEALTH     "
"HPRB","3460            ","PRACT IN HLTH PROM "
"HPRB","3470            ","PRACT IN HLTH SVCS "
"IDIS","4900            ","DIRECTED RESEARCH  "
"IDIS","4960H           ","UNDERGRAD RES IDIS "
"IDIS","4970H           ","UNDERGRAD RES IDIS "
"IDIS","4980H           ","UNDERGRAD RES IDIS "
"IDIS","4990H           ","UNDERGRAD THESIS ID"
"IDIS","5400            ","CLINICAL PARASIT   "
"IDIS","5900            ","SPEC TOPICS INF DIS"
"IDIS","7000            ","MASTER'S RESEARCH  "
"IDIS","7300            ","MASTER'S THESIS    "
"IDIS","8050            ","PARASIT PROBLEMS   "
"IDIS","8080L           ","ADV MOLECULAR TECH "
"IDIS","8250            ","SPEC TOPICS PAR    "
"IDIS","8900            ","ID PROBLEMS        "
"IDIS","9000            ","DOCTORAL RESEARCH  "
"IDIS","9300            ","DOCT DISSERTATION  "
"IHDD","3010            ","DIR STDY DISABILITY"
"IHDD","7010            ","DIR STDY DISABILITY"
"INTL","1100            ","INTRO GLOBAL ISSUES"
"INTL","3200            ","INTRO TO INTL REL  "
"INTL","3300            ","INTRO TO COMP POL  "
"INTL","4335            ","FAR RIGHT POLITICS "
"INTL","4360            ","E ASIAN POL SYS    "
"INTL","4430            ","US NATL SEC POLICY "
"INTL","4450            ","GLOBAL SEC POLICY  "
"INTL","4455            ","VIOLENT POL CON    "
"INTL","4610            ","ENVIRON POLITICS   "
"INTL","4630            ","IMMIGRATION & POL  "
"ITAL","2001            ","INTERMEDIAT ITALIAN"
"ITAL","2500            ","ITALIAN CULTURE    "
"ITAL","4030            ","ITAL LIT CULT      "
"ITAL","6030            ","ITAL LIT CULT      "
"JOUR","3410            ","NEWS WRITING       "
"JOUR","5010            ","INTERNSHIP         "
"JOUR","5990            ","JOURNALISM SEMINAR "
"JRMC","7000            ","MASTER'S RESEARCH  "
"JRMC","7005            ","GRAD STUDENT SEM   "
"JRMC","7220            ","GRAD INTERNSHIP    "
"JRMC","7300            ","MASTER'S THESIS    "
"JRMC","8050            ","MASS COMM READINGS "
"JRMC","8130            ","ADV TOPICS         "
"JRMC","8140            ","PR MGMT            "
"JRMC","8240            ","TELECOMM TOPICS    "
"JRMC","8350            ","JOURNALISM TOPICS  "
"JRMC","9000            ","DOCTORAL RESEARCH  "
"JRMC","9005            ","DOC GRAD STU SEM   "
"JRMC","9300            ","DOCT DISSERTATION  "
"KINS","2010            ","INTRO TO KINS      "
"KINS","2100            ","PREV CARE ATH INJ  "
"KINS","2100L           ","ATH INJ LAB        "
"KINS","2420            ","PE IN CHILDHOOD ED "
"KINS","2470L           ","PRACT ATHLETIC TNG "
"KINS","3115E           ","STRUC TURAL KINES  "
"KINS","3303L           ","SPT MAN PRACTICUM  "
"KINS","3430            ","INTRO SPORT MGMT   "
"KINS","3450L           ","PRACT FITNESS COND "
"KINS","3460L           ","PRACT HEALTH CARE  "
"KINS","3480            ","PRAC KINS RES      "
"KINS","3700            ","APPL EXERC PHYS    "
"KINS","4000            ","DIR STUDY KINS     "
"KINS","4320            ","EXERCISE AGING     "
"KINS","4820            ","SOC ASPECTS SPORT  "
"KINS","4960H           ","UNGRAD RES KINS    "
"KINS","4970            ","RESEARCH KINS      "
"KINS","4970H           ","UGRAD RES KINS H   "
"KINS","4980H           ","UGRAD RES KINS H   "
"KINS","4990H           ","HONORS THESIS      "
"KINS","5140            ","CURRENT PBLMS KINS "
"KINS","5250            ","GENDER AND SPORT   "
"KINS","5450L           ","INTERNSHIP KINS    "
"KINS","5460L           ","STUDENT TCHG IN PE "
"KINS","6000            ","DIR STUDY KINS     "
"KINS","6320            ","EXERCISE AGING     "
"KINS","7000            ","MASTER'S RESEARCH  "
"KINS","7005            ","GRAD STUDENT SEM   "
"KINS","7250            ","GENDER AND SPORT   "
"KINS","7280            ","SPORT MARKETING    "
"KINS","7300            ","MASTER'S THESIS    "
"KINS","7450L           ","INTERNSHIP KINS    "
"KINS","7640            ","DEVELP MOTOR ASSESS"
"KINS","7650            ","APPL PROJECT KINS  "
"KINS","7800L           ","PRACTICUM KINS     "
"KINS","9000            ","DOCTORAL RESEARCH  "
"KINS","9005            ","DOC GRAD STU SEM   "
"KINS","9300            ","DOCT DISSERTATION  "
"KINS","9630            ","READINGS KINS      "
"LAMS","5400            ","LRG AN ADV ANES    "
"LAMS","5415            ","LAM INT MED        "
"LAMS","5420            ","LARGE ANIMAL SURG  "
"LAMS","5425            ","LA FARM PRACTICE   "
"LAMS","5435            ","GENERAL THERIO     "
"LAMS","5455            ","EQ THERIOGENOLOGY  "
"LAMS","5465            ","LA EMERG MED & SX  "
"LAMS","5900            ","LA CLIN MEDICINE   "
"LAMS","7500            ","LARGE ANIMAL INTERN"
"LAMS","7610            ","LA RESIDENCY I     "
